,action,img_path,user_x,lat,lon
1556,13,./ETRI_data_RP_png/user04/1599261300/RP/1599271800.png,user04,35.648834982352945,126.88633262941175
1558,6,./ETRI_data_RP_png/user01/1599269580/RP/1599271800.png,user01,37.4824257,126.95629262
1559,14,./ETRI_data_RP_png/user02/1598972400/RP/1599042180.png,user02,37.52159617142858,127.0327178357143
1565,6,./ETRI_data_RP_png/user04/1600726800/RP/1600729140.png,user04,37.43504898333333,127.13869005
1566,6,./ETRI_data_RP_png/user03/1600707600/RP/1600729140.png,user03,37.48544001111112,126.97762644444444
1572,13,./ETRI_data_RP_png/user01/1600731000/RP/1600737780.png,user01,37.4832049625,127.0123633125
1573,14,./ETRI_data_RP_png/user04/1600899900/RP/1600937820.png,user04,37.47768066666667,127.12233514999998
1574,13,./ETRI_data_RP_png/user02/1598972400/RP/1599003900.png,user02,37.52658445,127.0334222
1576,14,./ETRI_data_RP_png/user04/1600470000/RP/1600499040.png,user04,37.43493683333333,127.138865275
1578,13,./ETRI_data_RP_png/user03/1600448400/RP/1600499040.png,user03,37.6487869375,127.44756429375
1581,12,./ETRI_data_RP_png/user02/1599922800/RP/1599969420.png,user02,37.52997674166667,127.03771496666668
1584,12,./ETRI_data_RP_png/user09/1600041600/RP/1600047300.png,user09,37.38707804444445,127.23849472222224
1585,13,./ETRI_data_RP_png/user01/1599442080/RP/1599442500.png,user01,37.47473878,126.98957551
1586,14,./ETRI_data_RP_png/user04/1599430860/RP/1599442500.png,user04,37.47775618333333,127.12265008333333
1587,6,./ETRI_data_RP_png/user29/1599440340/RP/1599442500.png,user29,36.36499257894738,127.37448568947369
1588,14,./ETRI_data_RP_png/user02/1599058800/RP/1599097680.png,user02,37.52153656666667,127.032722
1591,13,./ETRI_data_RP_png/user04/1600986000/RP/1601027100.png,user04,37.47800051666667,127.12283316666668
1592,12,./ETRI_data_RP_png/user09/1600997940/RP/1601027100.png,user09,37.38150989166667,127.230455975
1593,12,./ETRI_data_RP_png/user09/1599340800/RP/1599392820.png,user09,37.38406448461538,127.235753
1603,14,./ETRI_data_RP_png/user01/1600527600/RP/1600601640.png,user01,37.483179575,127.01227143333334
1604,12,./ETRI_data_RP_png/user02/1600592340/RP/1600601640.png,user02,37.52978795,127.03756097499998
1608,12,./ETRI_data_RP_png/user09/1600403400/RP/1600405200.png,user09,37.387060784615386,127.23842895384615
1609,6,./ETRI_data_RP_png/user27/1600358580/RP/1600405200.png,user27,37.52971883636364,127.00836735454544
1611,13,./ETRI_data_RP_png/user03/1600876800/RP/1600939140.png,user03,37.5570137875,126.9765114625
1614,6,./ETRI_data_RP_png/user01/1601085900/RP/1601085900.png,user01,37.48246808947368,126.95633015789474
1615,12,./ETRI_data_RP_png/user24/1601081400/RP/1601085900.png,user24,37.70766889166666,126.77843880833336
1617,6,./ETRI_data_RP_png/user29/1599877500/RP/1599899520.png,user29,36.36530810000001,127.37425598095238
1620,13,./ETRI_data_RP_png/user04/1599859800/RP/1599899520.png,user04,37.4349202,127.13848594166669
1623,6,./ETRI_data_RP_png/user28/1600029600/RP/1600074060.png,user28,37.44623968571428,126.6810077190476
1624,13,./ETRI_data_RP_png/user03/1600020000/RP/1600074060.png,user03,37.48702875555555,126.98161765000002
1627,13,./ETRI_data_RP_png/user01/1601002200/RP/1601007000.png,user01,37.48106186,127.01348484999998
1628,14,./ETRI_data_RP_png/user02/1600961640/RP/1601007000.png,user02,37.52158116666666,127.03270301111112
1629,14,./ETRI_data_RP_png/user03/1600876800/RP/1600937580.png,user03,37.56047441818181,126.97993062727274
1630,12,./ETRI_data_RP_png/user09/1600824600/RP/1600857960.png,user09,37.41177685833333,127.26074661666668
1635,13,./ETRI_data_RP_png/user04/1599261300/RP/1599283860.png,user04,35.15150398,126.77529303
1638,14,./ETRI_data_RP_png/user04/1599522960/RP/1599549540.png,user04,37.477706483333336,127.12299799166664
1639,14,./ETRI_data_RP_png/user03/1599510360/RP/1599549540.png,user03,37.48543244,126.97761180000002
1640,12,./ETRI_data_RP_png/user09/1599340800/RP/1599391200.png,user09,37.384068081818185,127.2357559
1643,14,./ETRI_data_RP_png/user02/1600700400/RP/1600762560.png,user02,37.52152309,127.03271712
1644,6,./ETRI_data_RP_png/user06/1600304580/RP/1600345500.png,user06,37.513842135,127.045893765
1645,6,./ETRI_data_RP_png/user26/1600268400/RP/1600345500.png,user26,37.278512283333335,127.1635207
1646,13,./ETRI_data_RP_png/user01/1600315920/RP/1600345500.png,user01,37.4867905,127.02269256
1647,14,./ETRI_data_RP_png/user02/1600614000/RP/1600655940.png,user02,37.52152692222222,127.0327012
1653,14,./ETRI_data_RP_png/user01/1600450920/RP/1600510140.png,user01,37.4832004125,127.012359475
1655,14,./ETRI_data_RP_png/user04/1600899900/RP/1600905120.png,user04,37.478108415,127.122776145
1656,13,./ETRI_data_RP_png/user03/1600876800/RP/1600905120.png,user03,37.56071276666667,126.9802733111111
1659,14,./ETRI_data_RP_png/user04/1599430860/RP/1599454920.png,user04,37.47769638333333,127.122339625
1665,14,./ETRI_data_RP_png/user03/1600106400/RP/1600148880.png,user03,37.48542311666666,126.9776006833333
1666,6,./ETRI_data_RP_png/user28/1598972400/RP/1598994600.png,user28,37.4462903,126.68065580833331
1669,14,./ETRI_data_RP_png/user02/1598972400/RP/1599020460.png,user02,37.52151972222222,127.03283361111112
1674,6,./ETRI_data_RP_png/user26/1600095600/RP/1600153500.png,user26,37.27851181666667,127.16353555000002
1676,13,./ETRI_data_RP_png/user04/1600986000/RP/1601002320.png,user04,37.47768991666667,127.12243825000002
1677,13,./ETRI_data_RP_png/user04/1601163000/RP/1601178780.png,user04,37.44097949,127.14741224
1678,13,./ETRI_data_RP_png/user01/1601166300/RP/1601178780.png,user01,37.486971455,127.02324506499995
1681,12,./ETRI_data_RP_png/user09/1599609000/RP/1599617220.png,user09,37.38707462307692,127.2385345846154
1682,6,./ETRI_data_RP_png/user03/1598986800/RP/1599036120.png,user03,37.485403044444446,126.97759805555556
1683,14,./ETRI_data_RP_png/user04/1599001800/RP/1599036120.png,user04,37.477730709090906,127.12258349090908
1685,14,./ETRI_data_RP_png/user01/1600315920/RP/1600327440.png,user01,37.48319652222222,127.01232844444444
1687,6,./ETRI_data_RP_png/user03/1600020000/RP/1600076520.png,user03,37.4854273,126.97758945333334
1691,6,./ETRI_data_RP_png/user03/1600106400/RP/1600151100.png,user03,37.485422425,126.97759975
1692,14,./ETRI_data_RP_png/user04/1598828400/RP/1598840640.png,user04,37.53130925714286,127.14078193333336
1693,14,./ETRI_data_RP_png/user03/1599510360/RP/1599548460.png,user03,37.48542981111112,126.97760322222224
1695,14,./ETRI_data_RP_png/user04/1599522960/RP/1599548460.png,user04,37.47768700833334,127.12280094166664
1699,14,./ETRI_data_RP_png/user02/1599922800/RP/1599993840.png,user02,37.52156371,127.03268659
1700,13,./ETRI_data_RP_png/user01/1599922800/RP/1599993840.png,user01,37.37834049047619,127.11427217142857
1706,13,./ETRI_data_RP_png/user04/1600640400/RP/1600692540.png,user04,37.46359202,127.14098733500002
1709,12,./ETRI_data_RP_png/user09/1600403400/RP/1600405860.png,user09,37.38709157692308,127.23848636923076
1710,14,./ETRI_data_RP_png/user03/1600371000/RP/1600405860.png,user03,37.48543871111111,126.97761715555556
1715,12,./ETRI_data_RP_png/user02/1600592340/RP/1600603680.png,user02,37.52982783076924,127.03759277692308
1717,6,./ETRI_data_RP_png/user26/1600441200/RP/1600527480.png,user26,37.27851424166666,127.16352053333334
1719,12,./ETRI_data_RP_png/user02/1600592340/RP/1600602300.png,user02,37.52986026923077,127.03761085384616
1721,6,./ETRI_data_RP_png/user27/1600918200/RP/1600929240.png,user27,37.52973390833333,127.00838680833331
1722,14,./ETRI_data_RP_png/user03/1600876800/RP/1600929240.png,user03,37.56047147777778,126.9799144222222
1728,6,./ETRI_data_RP_png/user28/1600029600/RP/1600074180.png,user28,37.446352608333335,126.68077569166668
1733,13,./ETRI_data_RP_png/user03/1600448400/RP/1600499640.png,user03,37.67766258,127.49136302499998
1734,14,./ETRI_data_RP_png/user04/1600470000/RP/1600499640.png,user04,37.43493105833333,127.13886441666666
1735,14,./ETRI_data_RP_png/user01/1600450920/RP/1600499640.png,user01,37.48318641818182,127.01236638181818
1738,12,./ETRI_data_RP_png/user09/1600905600/RP/1600907700.png,user09,37.38709699166666,127.23848009166667
1739,14,./ETRI_data_RP_png/user03/1600876800/RP/1600907700.png,user03,37.56047036666667,126.97990454444442
1742,13,./ETRI_data_RP_png/user02/1601046000/RP/1601104560.png,user02,37.529871333333325,127.0376148
1743,6,./ETRI_data_RP_png/user26/1599183000/RP/1599186060.png,user26,37.27836648181819,127.16348623636364
1744,14,./ETRI_data_RP_png/user02/1599058800/RP/1599131460.png,user02,37.52157222222222,127.03268218888888
1747,13,./ETRI_data_RP_png/user04/1599261300/RP/1599282960.png,user04,35.16799609411765,126.8840863294118
1751,12,./ETRI_data_RP_png/user02/1600592340/RP/1600604760.png,user02,37.52986623333334,127.03764226666668
1752,12,./ETRI_data_RP_png/user09/1599694200/RP/1599696780.png,user09,37.38708766875,127.23850654375
1764,14,./ETRI_data_RP_png/user03/1599584400/RP/1599620940.png,user03,37.48542626666667,126.97760733333332
1765,12,./ETRI_data_RP_png/user09/1599340800/RP/1599393120.png,user09,37.384067425,127.23575345
1768,14,./ETRI_data_RP_png/user01/1600315920/RP/1600336920.png,user01,37.48319528333334,127.01235264166668
1769,14,./ETRI_data_RP_png/user04/1599776160/RP/1599788220.png,user04,37.4777574,127.12289173333336
1771,13,./ETRI_data_RP_png/user01/1600527600/RP/1600573380.png,user01,37.56526645999999,127.00760219500005
1775,6,./ETRI_data_RP_png/user26/1599404400/RP/1599446820.png,user26,37.49298290000001,127.0287953
1777,13,./ETRI_data_RP_png/user03/1600533000/RP/1600580400.png,user03,37.578587705,127.17834181
1779,13,./ETRI_data_RP_png/user04/1599957060/RP/1599967800.png,user04,37.495753785,127.09239158000004
1781,14,./ETRI_data_RP_png/user04/1601163000/RP/1601174880.png,user04,37.4349610375,127.138887625
1784,12,./ETRI_data_RP_png/user09/1599436800/RP/1599477360.png,user09,37.38720084444444,127.23854404444444
1785,13,./ETRI_data_RP_png/user01/1599442080/RP/1599477360.png,user01,37.492786,127.042406125
1787,12,./ETRI_data_RP_png/user09/1600041600/RP/1600086840.png,user09,37.38143398333334,127.23033493333334
1788,13,./ETRI_data_RP_png/user04/1600035000/RP/1600086840.png,user04,37.43463382,127.134131055
1793,13,./ETRI_data_RP_png/user02/1601046000/RP/1601106540.png,user02,37.52292799166667,127.019558275
1795,12,./ETRI_data_RP_png/user09/1601071200/RP/1601106540.png,user09,37.38152840000001,127.23045715555554
1796,13,./ETRI_data_RP_png/user02/1599922800/RP/1599983640.png,user02,37.52165537857143,127.03271461428572
1798,6,./ETRI_data_RP_png/user26/1599922800/RP/1599983640.png,user26,37.280267975,127.162287525
1799,6,./ETRI_data_RP_png/user05/1599605760/RP/1599608700.png,user05,37.49187167272727,127.03047626363636
1805,14,./ETRI_data_RP_png/user02/1600700400/RP/1600754640.png,user02,37.521514525,127.03270751666668
1806,6,./ETRI_data_RP_png/user26/1600701180/RP/1600754640.png,user26,37.49323497272727,127.0294490818182
1808,12,./ETRI_data_RP_png/user09/1599944400/RP/1600001280.png,user09,37.384053736842105,127.23577860526316
1812,14,./ETRI_data_RP_png/user03/1600192800/RP/1600232700.png,user03,37.53540278888889,126.99184952222224
1818,14,./ETRI_data_RP_png/user04/1600816860/RP/1600840320.png,user04,37.477718357142855,127.12232871428571
1821,6,./ETRI_data_RP_png/user04/1599957060/RP/1599997080.png,user04,37.43493815833333,127.138876875
1822,13,./ETRI_data_RP_png/user03/1599928800/RP/1599997080.png,user03,37.28269363,126.978071265
1823,6,./ETRI_data_RP_png/user28/1599946200/RP/1599997080.png,user28,37.44640173636364,126.68080532727272
1824,13,./ETRI_data_RP_png/user02/1599922800/RP/1599997080.png,user02,37.52861328461539,127.03392387692308
1832,6,./ETRI_data_RP_png/user04/1600726800/RP/1600728360.png,user04,37.43492918333333,127.13885469166668
1840,12,./ETRI_data_RP_png/user02/1600592340/RP/1600604580.png,user02,37.529862975,127.03763532499998
1841,6,./ETRI_data_RP_png/user04/1600558200/RP/1600604580.png,user04,37.43494465,127.13886070833333
1844,13,./ETRI_data_RP_png/user01/1599442080/RP/1599443340.png,user01,37.48311763809524,127.01196910000002
1846,14,./ETRI_data_RP_png/user04/1600035000/RP/1600064760.png,user04,37.477674125,127.12257329166668
1847,14,./ETRI_data_RP_png/user03/1600963200/RP/1601013360.png,user03,37.56047422222222,126.9799165
1852,13,./ETRI_data_RP_png/user04/1601163000/RP/1601167980.png,user04,37.49419314000001,127.09680402
1853,13,./ETRI_data_RP_png/user01/1601166300/RP/1601167980.png,user01,37.414336160000005,126.99291746499998
1855,13,./ETRI_data_RP_png/user02/1599893100/RP/1599894060.png,user02,37.55079501333333,127.19394167333331
1857,6,./ETRI_data_RP_png/user06/1600389540/RP/1600390320.png,user06,37.51361661428571,127.04586312142858
1862,6,./ETRI_data_RP_png/user02/1601046000/RP/1601115060.png,user02,37.53538160714287,127.00976047857144
1864,14,./ETRI_data_RP_png/user04/1599085500/RP/1599096840.png,user04,37.47769460833333,127.12264514166668
1865,12,./ETRI_data_RP_png/user09/1599091740/RP/1599096840.png,user09,37.38708203076923,127.23853345384616
1866,6,./ETRI_data_RP_png/user28/1600462500/RP/1600469700.png,user28,37.398201275000005,126.634061375
1868,14,./ETRI_data_RP_png/user03/1599058980/RP/1599114780.png,user03,37.485401225,126.97759661666664
1877,14,./ETRI_data_RP_png/user04/1600380900/RP/1600419180.png,user04,37.47787709090908,127.1224330090909
1879,12,./ETRI_data_RP_png/user09/1600403400/RP/1600419180.png,user09,37.38150432222223,127.23045731111112
1884,14,./ETRI_data_RP_png/user01/1599269580/RP/1599297960.png,user01,37.48378344545454,127.01315806363635
1887,14,./ETRI_data_RP_png/user01/1599269580/RP/1599306000.png,user01,37.48405029999999,127.0136959
1890,13,./ETRI_data_RP_png/user04/1600726800/RP/1600778820.png,user04,37.4322001,127.1384228
1892,13,./ETRI_data_RP_png/user01/1601085900/RP/1601093220.png,user01,37.48320352222223,127.01237802222224
1894,6,./ETRI_data_RP_png/user06/1601046000/RP/1601093220.png,user06,37.513573855,127.04579624500002
1899,13,./ETRI_data_RP_png/user01/1599531660/RP/1599537120.png,user01,37.48192871904763,126.95627480476188
1903,6,./ETRI_data_RP_png/user29/1599877500/RP/1599898920.png,user29,36.36531090999999,127.37429767
1908,14,./ETRI_data_RP_png/user04/1600726800/RP/1600776360.png,user04,37.477766791666674,127.12280459166664
1917,12,./ETRI_data_RP_png/user02/1600592340/RP/1600601760.png,user02,37.5297850125,127.037561925
1918,14,./ETRI_data_RP_png/user01/1600527600/RP/1600601760.png,user01,37.483181625,127.01232980833332
1922,13,./ETRI_data_RP_png/user04/1599261300/RP/1599313020.png,user04,37.48763779090909,127.1012537090909
1923,13,./ETRI_data_RP_png/user01/1599269580/RP/1599313020.png,user01,37.47575996,126.96732248000004
1926,6,./ETRI_data_RP_png/user03/1600371000/RP/1600420560.png,user03,37.485442866666666,126.97762574444444
1927,12,./ETRI_data_RP_png/user09/1600403400/RP/1600420560.png,user09,37.38149935833333,127.23047135833332
1928,12,./ETRI_data_RP_png/user09/1601071200/RP/1601106900.png,user09,37.38141822307693,127.2305235846154
1932,13,./ETRI_data_RP_png/user02/1601046000/RP/1601106900.png,user02,37.5288073,127.01163738333337
1934,12,./ETRI_data_RP_png/user09/1600041600/RP/1600080060.png,user09,37.38159316,127.23048818000002
1939,13,./ETRI_data_RP_png/user03/1600448400/RP/1600499460.png,user03,37.67707079,127.4928093
1940,13,./ETRI_data_RP_png/user04/1599261300/RP/1599295800.png,user04,35.140778615,126.793683805
1944,12,./ETRI_data_RP_png/user24/1601081400/RP/1601086800.png,user24,37.707702475,126.77841615
1946,13,./ETRI_data_RP_png/user01/1600315920/RP/1600325880.png,user01,37.48132118,127.01046012
1947,13,./ETRI_data_RP_png/user03/1600286400/RP/1600325880.png,user03,37.48755364736843,126.98165538947366
1948,13,./ETRI_data_RP_png/user04/1600294800/RP/1600325880.png,user04,37.434950525,127.13884700833331
1950,13,./ETRI_data_RP_png/user04/1599522960/RP/1599557460.png,user04,37.468913715,127.12650144
1955,14,./ETRI_data_RP_png/user02/1599922800/RP/1599992820.png,user02,37.521306333333335,127.0329057222222
1961,12,./ETRI_data_RP_png/user02/1601046000/RP/1601103420.png,user02,37.529934369230766,127.03769767692307
1962,12,./ETRI_data_RP_png/user09/1601071200/RP/1601103420.png,user09,37.38153203636364,127.2304600181818
1967,14,./ETRI_data_RP_png/user02/1600614000/RP/1600681020.png,user02,37.52151257272728,127.03275285454544
1970,14,./ETRI_data_RP_png/user02/1598886000/RP/1598948220.png,user02,37.52146576,127.03286344
1971,13,./ETRI_data_RP_png/user01/1599442080/RP/1599451980.png,user01,37.483867626315785,127.01020158947368
1973,13,./ETRI_data_RP_png/user04/1599261300/RP/1599286260.png,user04,35.30504314117647,126.38970728235296
1974,6,./ETRI_data_RP_png/user29/1599268260/RP/1599286260.png,user29,36.36540313076923,127.37429231538462
1979,13,./ETRI_data_RP_png/user03/1600707600/RP/1600769880.png,user03,37.4854215375,126.9776035
1984,12,./ETRI_data_RP_png/user09/1600041600/RP/1600049700.png,user09,37.38708184,127.23848108
1989,14,./ETRI_data_RP_png/user03/1598886300/RP/1598938980.png,user03,37.485585765,126.9775736
1990,14,./ETRI_data_RP_png/user04/1599347400/RP/1599374220.png,user04,37.43495482,127.13889351999998
1995,13,./ETRI_data_RP_png/user04/1599859800/RP/1599901680.png,user04,37.47838505263157,127.05649399473684
1996,12,./ETRI_data_RP_png/user09/1600403400/RP/1600422000.png,user09,37.38149752222222,127.23046517777776
2000,6,./ETRI_data_RP_png/user27/1600052400/RP/1600054320.png,user27,37.52973682500001,127.00836032499996
2002,13,./ETRI_data_RP_png/user01/1600013400/RP/1600054320.png,user01,37.286669985,127.16106771
2005,13,./ETRI_data_RP_png/user04/1600640400/RP/1600681500.png,user04,37.4777095,127.12263171666666
2006,13,./ETRI_data_RP_png/user02/1599893100/RP/1599895260.png,user02,37.566862050000005,127.171060425
2012,6,./ETRI_data_RP_png/user06/1599757200/RP/1599819540.png,user06,37.513543275,127.04571049
2015,13,./ETRI_data_RP_png/user03/1600192800/RP/1600243080.png,user03,37.53474741428571,126.9781451
2021,14,./ETRI_data_RP_png/user04/1600035000/RP/1600070940.png,user04,37.47764214285714,127.1230693214286
2023,14,./ETRI_data_RP_png/user01/1600013400/RP/1600070940.png,user01,37.48319740833333,127.01238581666668
2024,14,./ETRI_data_RP_png/user02/1600961640/RP/1600994160.png,user02,37.521535323076925,127.03270911538462
2025,13,./ETRI_data_RP_png/user04/1601163000/RP/1601168220.png,user04,37.525043540000006,127.06401956000002
2026,13,./ETRI_data_RP_png/user01/1601166300/RP/1601168220.png,user01,37.361419833333336,126.99799914
2027,14,./ETRI_data_RP_png/user03/1600707600/RP/1600761120.png,user03,37.56058827777778,126.98000903333336
2033,13,./ETRI_data_RP_png/user01/1601166300/RP/1601169060.png,user01,37.341371070000015,126.93669585
2035,13,./ETRI_data_RP_png/user04/1601163000/RP/1601169060.png,user04,37.593018240000006,127.065466895
2039,12,./ETRI_data_RP_png/user09/1599436800/RP/1599473460.png,user09,37.38711279230769,127.23844908461538
2042,13,./ETRI_data_RP_png/user01/1600315920/RP/1600347540.png,user01,37.34456033,127.10932503999996
2043,6,./ETRI_data_RP_png/user26/1600268400/RP/1600347540.png,user26,37.278512025,127.16351898333336
2045,13,./ETRI_data_RP_png/user04/1600207800/RP/1600212300.png,user04,37.47505679999999,127.12709110000004
2046,14,./ETRI_data_RP_png/user03/1600963200/RP/1601014080.png,user03,37.56047661111111,126.9799184777778
2047,13,./ETRI_data_RP_png/user01/1599269580/RP/1599310560.png,user01,37.48185737,127.016866315
2048,13,./ETRI_data_RP_png/user04/1599261300/RP/1599310560.png,user04,37.03138280000001,127.0684806
2054,6,./ETRI_data_RP_png/user29/1599964740/RP/1599979500.png,user29,36.365457465000006,127.374279605
2055,13,./ETRI_data_RP_png/user03/1599928800/RP/1599979500.png,user03,37.412450915789485,126.99284943684208
2064,13,./ETRI_data_RP_png/user04/1599957060/RP/1599968820.png,user04,37.434952361538464,127.13886691538464
2065,12,./ETRI_data_RP_png/user02/1599922800/RP/1599968820.png,user02,37.52977165833334,127.03756930833332
2067,12,./ETRI_data_RP_png/user09/1600997940/RP/1601029440.png,user09,37.38153346428572,127.23046275000002
2069,14,./ETRI_data_RP_png/user04/1600035000/RP/1600061580.png,user04,37.47768641666666,127.12299193333332
2070,13,./ETRI_data_RP_png/user02/1599893100/RP/1599895080.png,user02,37.549691466666665,127.18201428333332
2077,13,./ETRI_data_RP_png/user01/1601085900/RP/1601125080.png,user01,37.49733233,127.03671639500004
2084,6,./ETRI_data_RP_png/user02/1601046000/RP/1601096760.png,user02,37.5297308,127.03755992727272
2089,13,./ETRI_data_RP_png/user04/1599261300/RP/1599277320.png,user04,35.181281505,126.92759433
2090,13,./ETRI_data_RP_png/user01/1599269580/RP/1599277320.png,user01,37.48189298333333,127.00944515000002
2096,14,./ETRI_data_RP_png/user03/1600707600/RP/1600759320.png,user03,37.56059621111111,126.98001583333333
2097,14,./ETRI_data_RP_png/user02/1600700400/RP/1600759320.png,user02,37.52151501111111,127.03270763333332
2099,12,./ETRI_data_RP_png/user09/1601071200/RP/1601099520.png,user09,37.38153044166666,127.23046258333332
2100,6,./ETRI_data_RP_png/user02/1601046000/RP/1601099520.png,user02,37.529786921428574,127.0375282142857
2101,13,./ETRI_data_RP_png/user03/1600707600/RP/1600730040.png,user03,37.48533773809525,126.98018602380952
2102,13,./ETRI_data_RP_png/user04/1600726800/RP/1600730040.png,user04,37.474524055,127.12707663
2104,14,./ETRI_data_RP_png/user02/1600786800/RP/1600850940.png,user02,37.52151712222221,127.03270697777778
2105,6,./ETRI_data_RP_png/user01/1601085900/RP/1601113440.png,user01,37.48244405384616,126.95630703076924
2107,6,./ETRI_data_RP_png/user02/1601046000/RP/1601113440.png,user02,37.53537733,127.00976176000002
2115,14,./ETRI_data_RP_png/user02/1599146220/RP/1599208560.png,user02,37.52153685833333,127.0327195
2117,13,./ETRI_data_RP_png/user01/1600013400/RP/1600063740.png,user01,37.46039366000001,127.036635625
2119,6,./ETRI_data_RP_png/user06/1599836400/RP/1599873540.png,user06,37.51358971,127.04579778
2121,6,./ETRI_data_RP_png/user30/1599873300/RP/1599873540.png,user30,37.48701019166667,126.853509125
2123,13,./ETRI_data_RP_png/user02/1600786800/RP/1600818480.png,user02,37.53014547333333,127.03753181999998
2130,13,./ETRI_data_RP_png/user04/1600640400/RP/1600692840.png,user04,37.44564233,127.146680555
2135,12,./ETRI_data_RP_png/user09/1600997940/RP/1601029140.png,user09,37.38152252500001,127.23046228333334
2136,13,./ETRI_data_RP_png/user01/1600354800/RP/1600355700.png,user01,37.278371205,127.16343596
2139,14,./ETRI_data_RP_png/user01/1599269580/RP/1599299400.png,user01,37.48407170000001,127.01301650909092
2144,13,./ETRI_data_RP_png/user01/1599922800/RP/1599974280.png,user01,37.474275695,126.99982193
2146,14,./ETRI_data_RP_png/user03/1600106400/RP/1600147800.png,user03,37.48542286666667,126.977602375
2162,6,./ETRI_data_RP_png/user06/1599836400/RP/1599873960.png,user06,37.5136678,127.0446215818182
2172,6,./ETRI_data_RP_png/user06/1600734060/RP/1600736880.png,user06,37.51363513,127.04584415500004
2173,13,./ETRI_data_RP_png/user04/1600035000/RP/1600038240.png,user04,37.43502410769231,127.1384695923077
2177,6,./ETRI_data_RP_png/user02/1601046000/RP/1601111640.png,user02,37.5353772,127.00976605833333
2182,6,./ETRI_data_RP_png/user26/1599578280/RP/1599632640.png,user26,37.27848328333333,127.16358710833332
2190,6,./ETRI_data_RP_png/user26/1600959600/RP/1601005680.png,user26,37.487069,126.71797656666664
2192,13,./ETRI_data_RP_png/user04/1600035000/RP/1600039800.png,user04,37.47485116,127.12708502000002
2196,14,./ETRI_data_RP_png/user02/1599922800/RP/1599988860.png,user02,37.52143456363636,127.0329082727273
2197,14,./ETRI_data_RP_png/user02/1600786800/RP/1600840500.png,user02,37.521519355555554,127.0327138
2201,6,./ETRI_data_RP_png/user04/1599347400/RP/1599364260.png,user04,37.43494505833333,127.13890360833337
2206,14,./ETRI_data_RP_png/user04/1600380900/RP/1600407060.png,user04,37.47778,127.1226371583333
2207,12,./ETRI_data_RP_png/user09/1600403400/RP/1600407060.png,user09,37.38709575000001,127.23848778333333
2208,14,./ETRI_data_RP_png/user03/1600371000/RP/1600407060.png,user03,37.48542356,126.97760541
2213,14,./ETRI_data_RP_png/user03/1600963200/RP/1601003700.png,user03,37.55989345555555,126.980452
2214,13,./ETRI_data_RP_png/user01/1601002200/RP/1601003700.png,user01,37.482147735,126.95215232499996
2219,12,./ETRI_data_RP_png/user09/1599694200/RP/1599701040.png,user09,37.38706871666667,127.23853293333332
2220,6,./ETRI_data_RP_png/user29/1599699600/RP/1599701040.png,user29,36.365428058333336,127.37430143333334
2225,13,./ETRI_data_RP_png/user04/1600986000/RP/1601002560.png,user04,37.477664275,127.12315878333334
2227,6,./ETRI_data_RP_png/user01/1601002200/RP/1601002560.png,user01,37.48244545,126.95633461666668
2234,13,./ETRI_data_RP_png/user01/1600527600/RP/1600575120.png,user01,37.57632592222223,127.00118118888888
2236,13,./ETRI_data_RP_png/user03/1600106400/RP/1600159860.png,user03,37.49161606363637,126.9874901
2239,14,./ETRI_data_RP_png/user04/1600294800/RP/1600342740.png,user04,37.47777535,127.12288885833334
2240,6,./ETRI_data_RP_png/user01/1599269580/RP/1599271440.png,user01,37.48244927058823,126.95633228823527
2242,13,./ETRI_data_RP_png/user04/1599261300/RP/1599271440.png,user04,35.88135083499999,126.938449225
2244,6,./ETRI_data_RP_png/user03/1600448400/RP/1600482840.png,user03,37.48547105,126.97765060000002
2245,14,./ETRI_data_RP_png/user04/1600470000/RP/1600482840.png,user04,37.43494153333333,127.13887021666667
2246,12,./ETRI_data_RP_png/user09/1600299000/RP/1600329480.png,user09,37.387082407692304,127.2385229769231
2247,14,./ETRI_data_RP_png/user01/1600315920/RP/1600329480.png,user01,37.483197277777776,127.01236885555556
2249,6,./ETRI_data_RP_png/user26/1600268400/RP/1600329480.png,user26,37.49396824166667,127.02821320833334
2250,13,./ETRI_data_RP_png/user04/1600726800/RP/1600778640.png,user04,37.43491736666667,127.13728511666666
2254,6,./ETRI_data_RP_png/user27/1599145200/RP/1599210540.png,user27,37.529726816666674,127.00836710833332
2255,13,./ETRI_data_RP_png/user04/1599174600/RP/1599210540.png,user04,37.47780705833333,127.12294310833336
2260,6,./ETRI_data_RP_png/user04/1599347400/RP/1599364020.png,user04,37.43496205,127.138899675
2261,14,./ETRI_data_RP_png/user04/1600986000/RP/1601015460.png,user04,37.47767388333333,127.122274225
2264,14,./ETRI_data_RP_png/user02/1600786800/RP/1600841940.png,user02,37.52151085555556,127.03270655555556
2268,14,./ETRI_data_RP_png/user03/1600792200/RP/1600846680.png,user03,37.56059068888889,126.98002531111108
2271,6,./ETRI_data_RP_png/user26/1600786800/RP/1600846680.png,user26,37.27851129166667,127.16351666666668
2272,12,./ETRI_data_RP_png/user08/1599861600/RP/1599878520.png,user08,37.520143222222224,127.03002924444444
2277,14,./ETRI_data_RP_png/user01/1600450920/RP/1600501380.png,user01,37.48318178888889,127.01235491111112
2278,13,./ETRI_data_RP_png/user03/1600448400/RP/1600501380.png,user03,37.67723449499999,127.49313073
2279,6,./ETRI_data_RP_png/user26/1599096600/RP/1599109620.png,user26,37.278339675000005,127.16355784166667
